pathogen,country,trailing_weeks,trailing_values,forecast_hw_weeks,forecast_hw_values,forecast_hw_threshold_pct,forecast_hw_high_risk_weeks,tda_n_anomalies,tda_H0_z,tda_H1_z,tda_status,tda_trend,tda_lead_weeks,tda_past_rising,tda_past_falling,tda_seasonal_iso_weeks,hw_last_obs_week,hw_residual_z,hw_surprised,pca_dist_z,pca_position,convergence,target_weeks,target_values,cutoff_week
RSV,Greece,2024-W51|2024-W52|2025-W01|2025-W02|2025-W03|2025-W04,0.0|5.6|1.4|0.0|4.3|1.9,2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16,3.12|2.32|2.32|1.47|2.22|-1.33|-1.88|-3.43|-3.73|-3.43|-2.88|-3.08,3.35,,8,-0.41,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W04,-1.3,False,2.66,far,0,2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16,2.3|0.0|4.8|5.0|2.2|4.3|6.2|5.7|2.9|3.8|2.3|1.5,2025-W04
RSV,Greece,2025-W01|2025-W02|2025-W03|2025-W04|2025-W05|2025-W06,1.4|0.0|4.3|1.9|2.3|0.0,2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18,1.61|0.76|1.51|-2.04|-2.59|-4.14|-4.44|-4.14|-3.59|-3.78|-4.15|-4.18,3.26,,8,-1.41,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W06,-1.02,False,2.42,far,0,2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18,4.8|5.0|2.2|4.3|6.2|5.7|2.9|3.8|2.3|1.5|2.7|1.9,2025-W06
RSV,Greece,2025-W03|2025-W04|2025-W05|2025-W06|2025-W07|2025-W08,4.3|1.9|2.3|0.0|4.8|5.0,2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20,3.02|-0.53|-1.08|-2.63|-2.93|-2.63|-2.08|-2.29|-2.65|-2.69|-2.92|-2.86,3.53,,8,-1.95,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W08,1.66,False,2.19,far,1,2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20,2.2|4.3|6.2|5.7|2.9|3.8|2.3|1.5|2.7|1.9|0.0|2.1,2025-W08
RSV,Greece,2025-W05|2025-W06|2025-W07|2025-W08|2025-W09|2025-W10,2.3|0.0|4.8|5.0|2.2|4.3,2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22,-0.16|-1.71|-2.01|-1.71|-1.16|-1.36|-1.73|-1.76|-2.0|-1.94|-1.88|-1.82,3.61,,8,-2.45,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W10,2.34,True,1.22,elevated,1,2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22,6.2|5.7|2.9|3.8|2.3|1.5|2.7|1.9|0.0|2.1|2.1|0.0,2025-W10
RSV,Greece,2025-W07|2025-W08|2025-W09|2025-W10|2025-W11|2025-W12,4.8|5.0|2.2|4.3|6.2|5.7,2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24,2.09|2.39|2.94|2.84|2.47|2.44|2.21|2.27|2.33|2.38|2.44|2.5,3.71,,8,-0.89,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W12,2.16,True,0.17,normal,0,2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24,2.9|3.8|2.3|1.5|2.7|1.9|0.0|2.1|2.1|0.0|0.0|0.0,2025-W12
RSV,Greece,2025-W09|2025-W10|2025-W11|2025-W12|2025-W13|2025-W14,2.2|4.3|6.2|5.7|2.9|3.8,2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26,3.7|3.61|3.24|3.21|2.97|3.03|3.09|3.15|3.21|3.27|3.33|3.39,3.75,,8,-0.53,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W14,0.44,False,0.37,normal,0,2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26,2.3|1.5|2.7|1.9|0.0|2.1|2.1|0.0|0.0|0.0|0.0|0.0,2025-W14
RSV,Greece,2025-W11|2025-W12|2025-W13|2025-W14|2025-W15|2025-W16,6.2|5.7|2.9|3.8|2.3|1.5,2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28,2.12|2.09|1.85|1.91|1.97|2.03|2.09|2.15|2.21|2.27|2.32|2.38,3.71,,8,0.23,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W16,-0.73,False,-0.28,normal,0,2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28,2.7|1.9|0.0|2.1|2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W16
RSV,Greece,2025-W13|2025-W14|2025-W15|2025-W16|2025-W17|2025-W18,2.9|3.8|2.3|1.5|2.7|1.9,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,1.92|1.98|2.04|2.1|2.16|2.22|2.28|2.34|2.4|2.45|2.51|2.57,3.7,,8,0.2,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W18,-0.19,False,-0.34,normal,0,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,0.0|2.1|2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W18
RSV,Greece,2025-W15|2025-W16|2025-W17|2025-W18|2025-W19|2025-W20,2.3|1.5|2.7|1.9|0.0|2.1,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,1.65|1.71|1.77|1.83|1.89|1.95|2.01|2.07|2.13|2.18|2.24|2.3,3.7,,8,0.75,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W20,0.38,False,-0.3,normal,0,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,2.1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W20
RSV,Greece,2025-W17|2025-W18|2025-W19|2025-W20|2025-W21|2025-W22,2.7|1.9|0.0|2.1|2.1|0.0,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,1.31|1.37|1.43|1.49|1.55|1.61|1.66|1.72|1.78|1.84|1.9|1.96,3.61,,8,0.46,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W22,-0.93,False,-0.96,normal,0,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W22
RSV,Greece,2025-W19|2025-W20|2025-W21|2025-W22|2025-W23|2025-W24,0.0|2.1|2.1|0.0|0.0|0.0,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,0.68|0.74|0.8|0.86|0.91|0.97|1.03|1.09|1.15|1.21|1.27|1.33,3.53,,8,0.48,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W24,-0.47,False,-0.68,normal,0,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W24
RSV,Greece,2025-W21|2025-W22|2025-W23|2025-W24|2025-W25|2025-W26,2.1|0.0|0.0|0.0|0.0|0.0,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,0.39|0.45|0.51|0.57|0.63|0.69|0.75|0.81|0.87|0.92|0.98|1.04,3.44,,8,0.23,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W26,-0.26,False,-0.45,normal,0,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W26
RSV,Greece,2025-W23|2025-W24|2025-W25|2025-W26|2025-W27|2025-W28,0.0|0.0|0.0|0.0|0.0|0.0,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,0.27|0.33|0.39|0.45|0.51|0.57|0.62|0.68|0.74|0.8|0.86|0.92,3.35,,8,1.65,-0.36,elevated,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W28,-0.16,False,-0.57,normal,1,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W28
RSV,Greece,2025-W25|2025-W26|2025-W27|2025-W28|2025-W29|2025-W30,0.0|0.0|0.0|0.0|0.0|0.0,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,0.22|0.28|0.33|0.39|0.45|0.51|0.57|0.63|0.69|0.75|0.8|0.86,3.26,,8,0.44,-0.36,normal,"H0_falling,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W30,-0.12,False,-0.52,normal,0,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W30
RSV,Greece,2025-W27|2025-W28|2025-W29|2025-W30|2025-W31|2025-W32,0.0|0.0|0.0|0.0|0.0|0.0,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,0.19|0.25|0.31|0.37|0.43|0.49|0.55|0.6|0.66|0.72|0.78|0.84,3.18,,8,0.59,-0.36,normal,"H0_rising,H1_rising",7,4,4,1|26|46|47|49|50|51|52,2025-W32,-0.1,False,-0.48,normal,0,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W32
RSV,Greece,2025-W29|2025-W30|2025-W31|2025-W32|2025-W33|2025-W34,0.0|0.0|0.0|0.0|0.0|0.0,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,0.18|0.24|0.3|0.36|0.42|0.48|0.53|0.59|0.65|0.71|0.77|0.83,3.09,,8,-0.67,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W34,-0.1,False,-0.6,normal,0,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W34
RSV,Greece,2025-W31|2025-W32|2025-W33|2025-W34|2025-W35|2025-W36,0.0|0.0|0.0|0.0|0.0|0.0,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48,0.18|0.24|0.3|0.35|0.41|0.47|0.53|0.59|0.65|0.71|1.23|0.83,3.0,,8,-2.16,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W36,-0.09,False,0.31,normal,1,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0,2025-W36
RSV,Greece,2025-W33|2025-W34|2025-W35|2025-W36|2025-W37|2025-W38,0.0|0.0|0.0|0.0|0.0|0.0,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50,0.17|0.23|0.29|0.35|0.41|0.47|0.53|0.59|1.11|0.71|1.33|3.76,3.0,2025-W50,8,-1.8,-0.36,elevated,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W38,-0.09,False,0.28,normal,3,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4|0.0,2025-W38
RSV,Greece,2025-W35|2025-W36|2025-W37|2025-W38|2025-W39|2025-W40,0.0|0.0|0.0|0.0|0.0|0.0,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52,0.17|0.23|0.29|0.35|0.41|0.47|0.99|0.59|1.21|3.64|2.66|5.55,3.0,2025-W50|2025-W52,8,-0.47,-0.36,normal,"H0_falling,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W40,-0.09,False,0.35,normal,2,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.4|0.0|1.9|2.0,2025-W40
RSV,Greece,2025-W37|2025-W38|2025-W39|2025-W40|2025-W41|2025-W42,0.0|0.0|0.0|0.0|0.0|0.0,2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02,0.17|0.23|0.29|0.35|0.88|0.47|1.09|3.52|2.54|5.44|2.76|5.9,2.95,2025-W50|2025-W52|2026-W02,8,-0.27,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W42,-0.09,False,-0.35,normal,2,2025-W43|2025-W44|2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02,0.0|0.0|0.0|0.0|0.0|0.0|1.4|0.0|1.9|2.0|1.8|0.8,2025-W42
RSV,Greece,2025-W39|2025-W40|2025-W41|2025-W42|2025-W43|2025-W44,0.0|0.0|0.0|0.0|0.0|0.0,2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04,0.17|0.23|0.76|0.35|0.97|3.4|2.42|5.32|2.64|5.78|2.41|4.41,2.9,2025-W50|2025-W52|2026-W02|2026-W04,8,0.37,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W44,-0.09,False,-1.04,normal,2,2025-W45|2025-W46|2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04,0.0|0.0|0.0|0.0|1.4|0.0|1.9|2.0|1.8|0.8|2.2|3.8,2025-W44
RSV,Greece,2025-W41|2025-W42|2025-W43|2025-W44|2025-W45|2025-W46,0.0|0.0|0.0|0.0|0.0|0.0,2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06,0.64|0.23|0.86|3.28|2.31|5.2|2.53|5.66|2.29|4.29|3.86|2.56,2.86,2025-W50|2025-W52|2026-W02|2026-W04|2026-W05,8,0.48,-0.36,normal,"H0_rising,H1_falling",7,4,4,1|26|46|47|49|50|51|52,2025-W46,-0.09,False,-1.3,normal,2,2025-W47|2025-W48|2025-W49|2025-W50|2025-W51|2025-W52|2026-W01|2026-W02|2026-W03|2026-W04|2026-W05|2026-W06,0.0|0.0|1.4|0.0|1.9|2.0|1.8|0.8|2.2|3.8|10.0|17.3,2025-W46
RSV,Hungary,2023-W47|2023-W48|2023-W49|2023-W50|2023-W51|2023-W52,0.82|0.76|0.7|1.1|0.9|1.25,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,13.66|7.12|1.24|2.61|4.5|2.86|1.23|-2.76|-6.55|-7.53|-7.94|-9.64,2.44,2024-W01|2024-W02|2024-W04|2024-W05|2024-W06,7,-0.78,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2023-W52,-1.91,False,0.81,normal,2,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,1.6|2.7|3.4|3.4|5.4|4.4|6.1|6.3|7.8|10.0|6.3|9.3,2023-W52
RSV,Hungary,2023-W49|2023-W50|2023-W51|2023-W52|2024-W01|2024-W02,0.7|1.1|0.9|1.25|1.6|2.7,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,-6.76|-6.83|-6.39|-9.45|-12.48|-17.87|-23.04|-25.38|-27.14|-30.18|-31.39|-29.09,2.47,,7,0.06,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W02,1.3,False,0.05,normal,0,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,3.4|3.4|5.4|4.4|6.1|6.3|7.8|10.0|6.3|9.3|9.8|8.1,2024-W02
RSV,Hungary,2023-W51|2023-W52|2024-W01|2024-W02|2024-W03|2024-W04,0.9|1.25|1.6|2.7|3.4|3.4,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,4.75|3.72|2.7|-0.7|-3.9|-4.3|-4.14|-5.28|-4.61|-0.45|-5.14|-4.73,2.56,2024-W05|2024-W06|2024-W07,7,0.33,-0.36,normal,"H0_rising,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W04,0.73,False,1.08,elevated,2,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,5.4|4.4|6.1|6.3|7.8|10.0|6.3|9.3|9.8|8.1|3.7|3.9,2024-W04
RSV,Hungary,2024-W01|2024-W02|2024-W03|2024-W04|2024-W05|2024-W06,1.6|2.7|3.4|3.4|5.4|4.4,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,3.12|-0.28|-3.48|-3.88|-3.72|-4.86|-4.19|-0.03|-4.72|-4.31|-4.42|-4.54,2.6,2024-W07,7,0.95,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W06,0.17,False,0.63,normal,2,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,6.1|6.3|7.8|10.0|6.3|9.3|9.8|8.1|3.7|3.9|2.2|3.4,2024-W06
RSV,Hungary,2024-W03|2024-W04|2024-W05|2024-W06|2024-W07|2024-W08,3.4|3.4|5.4|4.4|6.1|6.3,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,0.12|-0.28|-0.12|-1.26|-0.6|3.57|-1.12|-0.71|-0.82|-0.94|-0.97|-0.96,2.75,2024-W14,7,0.57,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W08,2.04,True,0.56,normal,2,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,7.8|10.0|6.3|9.3|9.8|8.1|3.7|3.9|2.2|3.4|0.0|0.02,2024-W08
RSV,Hungary,2024-W05|2024-W06|2024-W07|2024-W08|2024-W09|2024-W10,5.4|4.4|6.1|6.3|7.8|10.0,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,8.23|7.09|7.76|11.92|7.23|7.64|7.53|7.41|7.38|7.39|7.4|7.41,3.12,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,7,0.4,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W10,1.83,False,-0.41,normal,2,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,6.3|9.3|9.8|8.1|3.7|3.9|2.2|3.4|0.0|0.02|0.05|0.07,2024-W10
RSV,Hungary,2024-W07|2024-W08|2024-W09|2024-W10|2024-W11|2024-W12,6.1|6.3|7.8|10.0|6.3|9.3,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,8.6|12.76|8.08|8.49|8.37|8.26|8.23|8.24|8.25|8.26|8.27|8.28,3.4,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,7,1.44,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W12,1.24,False,-0.44,normal,2,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24,9.8|8.1|3.7|3.9|2.2|3.4|0.0|0.02|0.05|0.07|0.09|0.11,2024-W12
RSV,Hungary,2024-W09|2024-W10|2024-W11|2024-W12|2024-W13|2024-W14,7.8|10.0|6.3|9.3|9.8|8.1,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,5.62|6.03|5.91|5.8|5.77|5.78|5.79|5.8|5.81|5.82|5.83|5.84,3.7,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,7,1.03,-0.36,normal,"H0_rising,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W14,-1.9,False,-0.36,normal,2,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26,3.7|3.9|2.2|3.4|0.0|0.02|0.05|0.07|0.09|0.11|0.14|0.16,2024-W14
RSV,Hungary,2024-W11|2024-W12|2024-W13|2024-W14|2024-W15|2024-W16,6.3|9.3|9.8|8.1|3.7|3.9,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,4.16|4.04|4.01|4.02|4.03|4.04|4.05|4.06|4.07|4.08|4.09|4.1,3.82,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,7,0.07,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W16,-0.34,False,-0.18,normal,2,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28,2.2|3.4|0.0|0.02|0.05|0.07|0.09|0.11|0.14|0.16|0.18|0.2,2024-W16
RSV,Hungary,2024-W13|2024-W14|2024-W15|2024-W16|2024-W17|2024-W18,9.8|8.1|3.7|3.9|2.2|3.4,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,3.15|3.16|3.17|3.18|3.19|3.2|3.21|3.22|3.23|3.24|3.25|3.26,3.77,,7,-0.08,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W18,0.2,False,-0.53,normal,0,2024-W19|2024-W20|2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30,0.0|0.02|0.05|0.07|0.09|0.11|0.14|0.16|0.18|0.2|0.23|0.25,2024-W18
RSV,Hungary,2024-W15|2024-W16|2024-W17|2024-W18|2024-W19|2024-W20,3.7|3.9|2.2|3.4|0.0|0.02,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,0.49|0.5|0.51|0.52|0.53|0.54|0.55|0.56|0.57|0.58|0.59|0.6,3.73,,7,-1.5,-0.36,normal,"H0_falling,H1_falling",7,3,4,1|46|47|49|50|51|52,2024-W20,-0.43,False,-0.43,normal,0,2024-W21|2024-W22|2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32,0.05|0.07|0.09|0.11|0.14|0.16|0.18|0.2|0.23|0.25|0.27|0.3,2024-W20
RSV,Hungary,2024-W17|2024-W18|2024-W19|2024-W20|2024-W21|2024-W22,2.2|3.4|0.0|0.02|0.05|0.07,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,0.14|0.15|0.16|0.17|0.18|0.19|0.19|0.2|0.21|0.22|0.23|0.24,3.62,,7,-0.75,1.62,elevated,"H0_falling,H1_rising",7,3,4,1|46|47|49|50|51|52,2024-W22,-0.06,False,-0.22,normal,1,2024-W23|2024-W24|2024-W25|2024-W26|2024-W27|2024-W28|2024-W29|2024-W30|2024-W31|2024-W32|2024-W33|2024-W34,0.09|0.11|0.14|0.16|0.18|0.2|0.23|0.25|0.27|0.3|0.32|0.34,2024-W22
